Average Board Evaluation,Average Material Threatened,Black,BlackElo,BlackTeam,BlackTeamCountry,Check Count,Date,ECO,Event,EventCategory,EventCountry,EventDate,EventRounds,EventType,FEN,Gambit Count,Move Count,PlyCount,Result,Round,SetUp,Site,Source,SourceDate,White,WhiteElo,WhiteTeam,WhiteTeamCountry,Aggressive
6.620512821,2.205128205,"Petrosian, Tigran V",2645,,,2,1975.??.??,A22,Milan,,,,,,,1,39,,0-1,11,,Milan,,,"Larsen, Bent",2625,,,0
7.1,1.833333333,"Petrosian, Tigran V",2645,,,1,1975.??.??,D17,Moscow,,,,,,,0,18,,1/2-1/2,?,,Moscow,,,"Spassky, Boris V",2625,,,0
8.44,0.4,"Petrosian, Tigran V",2645,,,0,1975.??.??,D13,Moscow,,,,,,,1,10,,1/2-1/2,?,,Moscow,,,"Forintos, Gyozo V",2490,,,0
5.922222222,0.5,"Petrosian, Tigran V",2645,,,0,1975.??.??,A41,Moscow,,,,,,,0,18,,1/2-1/2,?,,Moscow,,,"Vaganian, Rafael A",2530,,,0
7.166666667,2.166666667,"Petrosian, Tigran V",2645,,,0,1975.??.??,E18,Moscow,,,,,,,2,12,,1/2-1/2,?,,Moscow,,,"Geller, Efim P",2600,,,0
3.809589041,1.753424658,"Petrosian, Tigran V",2645,,,1,1975.??.??,E07,Moscow,,,,,,,1,73,,Jan-00,?,,Moscow,,,"Kortschnoj, Viktor",2665,,,0
7.9,0.125,"Petrosian, Tigran V",2645,,,0,1975.??.??,E92,Moscow,,,,,,,1,8,,1/2-1/2,?,,Moscow,,,"Lengyel, Levente",2410,,,0
7.3675,1,"Beliavsky, Alexander G",2500,,,1,1975.??.??,A04,Moscow,,,,,,,2,40,,1/2-1/2,?,,Moscow,,,"Petrosian, Tigran V",2645,,,0
6.245454545,1.666666667,"Bohm, Hans",2300,,,3,1975.??.??,D18,Moscow,,,,,,,1,33,,Jan-00,?,,Moscow,,,"Petrosian, Tigran V",2645,,,0
7.53902439,2.073170732,"Byrne, Robert E",2600,,,1,1975.??.??,D37,Moscow,,,,,,,1,41,,Jan-00,?,,Moscow,,,"Petrosian, Tigran V",2645,,,0
5.385964912,0.701754386,"Garcia Martinez, Silvino",2445,,,0,1975.??.??,A30,Moscow,,,,,,,2,57,,Jan-00,?,,Moscow,,,"Petrosian, Tigran V",2645,,,0
6.266666667,0.238095238,"Hort, Vlastimil",2600,,,1,1975.??.??,D94,Moscow,,,,,,,0,21,,1/2-1/2,?,,Moscow,,,"Petrosian, Tigran V",2645,,,0
6.329411765,0.411764706,"Kholmov, Ratmir D",2540,,,0,1975.??.??,E55,Moscow,,,,,,,0,17,,1/2-1/2,?,,Moscow,,,"Petrosian, Tigran V",2645,,,0
7.267857143,1.142857143,"Planinec, Albin",2535,,,2,1975.??.??,A50,Moscow,,,,,,,1,28,,1/2-1/2,?,,Moscow,,,"Petrosian, Tigran V",2645,,,0
5.951724138,1.586206897,"Stean, Michael",2300,,,1,1975.??.??,D86,Moscow,,,,,,,0,29,,Jan-00,?,,Moscow,,,"Petrosian, Tigran V",2645,,,0
5.89375,0.8125,"Petrosian, Tigran V",2645,,,0,1975.??.??,C94,Moscow,,,,,,,0,16,,1/2-1/2,?,,Moscow,,,"Tal, Mihail",2645,,,0
6.446666667,1.2,"Butnorius, Algimantas",2385,,,1,1975.??.??,E45,URS-chT,,,,,,,0,45,,Jan-00,?,,Riga,,,"Petrosian, Tigran V",2645,,,0
10.27241379,1.551724138,"Petrosian, Tigran V",2645,,,0,1975.??.??,D46,URS-chT,,,,,,,2,29,,Jan-00,?,,Riga,,,"Vaganian, Rafael A",2530,,,0
6.273684211,0.842105263,"Petrosian, Tigran V",2645,,,0,1975.??.??,A14,URS-chT,,,,,,,0,19,,1/2-1/2,?,,Riga,,,"Tal, Mihail",2645,,,0
8.39,1.75,"Petrosian, Tigran V",2645,,,0,1975.??.??,E54,URS-chT,,,,,,,1,40,,Jan-00,?,,Riga,,,"Spassky, Boris V",2625,,,0
7.864516129,2.451612903,"Gurgenidze, Bukhuti",2495,,,2,1975.??.??,A41,URS-chT,,,,,,,3,31,,Jan-00,?,,Riga,,,"Petrosian, Tigran V",2645,,,0
7.573333333,1.4,"Petrosian, Tigran V",2645,,,0,1975.??.??,C85,URS-chT,,,,,,,0,15,,1/2-1/2,?,,Riga,,,"Karpov, Anatoly",2705,,,0
3.637209302,0.604651163,"Beliavsky, Alexander G",2500,,,2,1975.??.??,D77,URS-chT,,,,,,,1,43,,1/2-1/2,?,,Riga,,,"Petrosian, Tigran V",2645,,,0
5.894117647,2.970588235,"Bagirov, Vladimir",2490,,,1,1975.??.??,D47,URS-chT,,,,,,,0,34,,1/2-1/2,?,,Riga,,,"Petrosian, Tigran V",2645,,,0
8.783333333,2.666666667,"Petrosian, Tigran V",2645,,,0,1975.??.??,C08,URS-ch43,,,,,,,1,30,,1/2-1/2,?,,Yerevan,,,"Bronstein, David I",2590,,,0
9.027272727,1.954545455,"Petrosian, Tigran V",2645,,,0,1975.??.??,A18,URS-ch43,,,,,,,3,22,,1/2-1/2,?,,Yerevan,,,"Dvorietzky, Mark I",2495,,,0
6.186666667,0.733333333,"Petrosian, Tigran V",2645,,,1,1975.??.??,D26,URS-ch43,,,,,,,0,15,,1/2-1/2,?,,Yerevan,,,"Alburt, Lev O",2420,,,0
6.323333333,1.166666667,"Petrosian, Tigran V",2645,,,0,1975.??.??,D55,URS-ch43,,,,,,,1,30,,1/2-1/2,?,,Yerevan,,,"Geller, Efim P",2600,,,0
8.803333333,1.816666667,"Petrosian, Tigran V",2645,,,1,1975.??.??,C11,URS-ch43,,,,,,,1,60,,0-1,?,,Yerevan,,,"Klovans, Janis",2500,,,0
7.394871795,0.782051282,"Balashov, Yuri S",2540,,,1,1975.??.??,A30,URS-ch43,,,,,,,3,78,,1/2-1/2,?,,Yerevan,,,"Petrosian, Tigran V",2645,,,0
9.09047619,1.80952381,"Beliavsky, Alexander G",2500,,,1,1975.??.??,B36,URS-ch43,,,,,,,5,42,,Jan-00,?,,Yerevan,,,"Petrosian, Tigran V",2645,,,0
7.941463415,1.073170732,"Dorfman, Josif D",2380,,,0,1975.??.??,D46,URS-ch43,,,,,,,4,41,,Jan-00,?,,Yerevan,,,"Petrosian, Tigran V",2645,,,0
6.269047619,1.785714286,"Doroshkievich, Vladimir K",2425,,,2,1975.??.??,A49,URS-ch43,,,,,,,1,42,,Jan-00,?,,Yerevan,,,"Petrosian, Tigran V",2645,,,0
6.93902439,1.463414634,"Furman, Semen Abramovich",2560,,,2,1975.??.??,A12,URS-ch43,,,,,,,4,41,,1/2-1/2,?,,Yerevan,,,"Petrosian, Tigran V",2645,,,0
6.727368421,1.273684211,"Gulko, Boris F",2480,,,12,1975.??.??,E17,URS-ch43,,,,,,,3,95,,Jan-00,?,,Yerevan,,,"Petrosian, Tigran V",2645,,,0
7.033333333,1.7,"Polugaevsky, Lev",2645,,,2,1975.??.??,D60,URS-ch43,,,,,,,0,30,,1/2-1/2,?,,Yerevan,,,"Petrosian, Tigran V",2645,,,0
8.708333333,2.041666667,"Vaganian, Rafael A",2530,,,0,1975.??.??,A29,URS-ch43,,,,,,,0,24,,Jan-00,?,,Yerevan,,,"Petrosian, Tigran V",2645,,,0
7.582758621,1.482758621,"Petrosian, Tigran V",2645,,,0,1975.??.??,A17,URS-ch43,,,,,,,0,29,,Jan-00,?,,Yerevan,,,"Romanishin, Oleg M",2485,,,0
7.208823529,1.529411765,"Petrosian, Tigran V",2645,,,1,1975.??.??,C97,URS-ch43,,,,,,,1,34,,1/2-1/2,?,,Yerevan,,,"Tal, Mihail",2645,,,0
6.248648649,2,"Petrosian, Tigran V",2635,,,2,1976.??.??,A41,Biel Interzonal,,,,,,,2,37,,0-1,1,,Biel,,,"Sanguineti, Raul",2480,,,0
7.429411765,1.176470588,"Petrosian, Tigran V",2635,,,1,1976.??.??,E11,Varese playoff,,,,,,,0,17,,1/2-1/2,1,,Biel,,,"Tal, Mihail",2615,,,0
7.326530612,1.795918367,"Portisch, Lajos",2625,,,0,1976.??.??,A46,Varese playoff,,,,,,,1,49,,Jan-00,1,,Biel,,,"Petrosian, Tigran V",2635,,,0
6.69,0.633333333,"Petrosian, Tigran V",2635,,,0,1976.??.??,B06,Varese playoff,,,,,,,1,30,,1/2-1/2,2,,Biel,,,"Portisch, Lajos",2625,,,0
5.7,1.111111111,"Tal, Mihail",2615,,,0,1976.??.??,E18,Varese playoff,,,,,,,1,18,,1/2-1/2,2,,Biel,,,"Petrosian, Tigran V",2635,,,0
5.863157895,0.789473684,"Rogoff, Kenneth",2480,,,0,1976.??.??,A29,Biel Interzonal,,,,,,,0,19,,1/2-1/2,2,,Biel,,,"Petrosian, Tigran V",2635,,,0
6.625,2.1,"Petrosian, Tigran V",2625,,,0,1976.??.??,C07,Varese playoff,,,,,,,0,20,,1/2-1/2,3,,Biel,,,"Tal, Mihail",2615,,,0
8.2125,1.166666667,"Petrosian, Tigran V",2635,,,1,1976.??.??,B36,Biel Interzonal,,,,,,,0,24,,1/2-1/2,3,,Biel,,,"Gulko, Boris F",2530,,,0
6.281818182,0.454545455,"Portisch, Lajos",2625,,,0,1976.??.??,E15,Varese playoff,,,,,,,0,11,,1/2-1/2,3,,Biel,,,"Petrosian, Tigran V",2635,,,0
7.647058824,0.705882353,"Tal, Mihail",2615,,,0,1976.??.??,A26,Varese playoff,,,,,,,0,17,,1/2-1/2,4,,Biel,,,"Petrosian, Tigran V",2635,,,0
9.05,2.444444444,"Tal, Mihail",2615,,,0,1976.??.??,E04,Biel Interzonal,,,,,,,1,18,,1/2-1/2,4,,Biel,,,"Petrosian, Tigran V",2635,,,0
5.876923077,1.461538462,"Petrosian, Tigran V",2635,,,0,1976.??.??,E18,Varese playoff,,,,,,,1,13,,1/2-1/2,4,,Biel,,,"Portisch, Lajos",2625,,,0
6.055,0.95,"Petrosian, Tigran V",2635,,,5,1976.??.??,E54,Biel Interzonal,,,,,,,2,60,,1/2-1/2,5,,Biel,,,"Portisch, Lajos",2625,,,0
5.803448276,1.827586207,"Lombard, Andre",2420,,,2,1976.??.??,D43,Biel Interzonal,,,,,,,0,29,,Jan-00,6,,Biel,,,"Petrosian, Tigran V",2635,,,0
5.772727273,1.818181818,"Petrosian, Tigran V",2635,,,0,1976.??.??,E18,Biel Interzonal,,,,,,,1,11,,1/2-1/2,7,,Biel,,,"Andersson, Ulf",2585,,,0
7.507407407,1.555555556,"Sosonko, Gennadi",2505,,,2,1976.??.??,E48,Biel Interzonal,,,,,,,1,27,,Jan-00,8,,Biel,,,"Petrosian, Tigran V",2635,,,0
5.223529412,1.490196078,"Petrosian, Tigran V",2635,,,0,1976.??.??,C00,Biel Interzonal,,,,,,,1,51,,Jan-00,9,,Biel,,,"Castro Rojas, Oscar Humberto",2380,,,0
7.136,0.96,"Liberzon, Vladimir M",2540,,,0,1976.??.??,D37,Biel Interzonal,,,,,,,1,25,,1/2-1/2,10,,Biel,,,"Petrosian, Tigran V",2635,,,0
5.961111111,0.777777778,"Petrosian, Tigran V",2635,,,0,1976.??.??,A14,Biel Interzonal,,,,,,,0,18,,1/2-1/2,11,,Biel,,,"Csom, Istvan",2490,,,0
6.525,0.0625,"Geller, Efim P",2620,,,0,1976.??.??,E18,Biel Interzonal,,,,,,,0,16,,1/2-1/2,12,,Biel,,,"Petrosian, Tigran V",2635,,,0
6.493333333,1.266666667,"Petrosian, Tigran V",2635,,,0,1976.??.??,D27,Biel Interzonal,,,,,,,0,15,,1/2-1/2,13,,Biel,,,"Smyslov, Vassily",2580,,,0
6.6375,2,"Petrosian, Tigran V",2635,,,0,1976.??.??,C41,Biel Interzonal,,,,,,,0,16,,1/2-1/2,14,,Biel,,,"Byrne, Robert E",2540,,,0
6.371428571,1.892857143,"Larsen, Bent",2625,,,5,1976.??.??,D60,Biel Interzonal,,,,,,,3,56,,Jan-00,15,,Biel,,,"Petrosian, Tigran V",2635,,,0
6.494117647,0.764705882,"Petrosian, Tigran V",2635,,,0,1976.??.??,B17,Biel Interzonal,,,,,,,0,17,,1/2-1/2,16,,Biel,,,"Matanovic, Aleksandar",2525,,,0
7.65,2,"Smejkal, Jan",2615,,,0,1976.??.??,E65,Biel Interzonal,,,,,,,0,24,,1/2-1/2,17,,Biel,,,"Petrosian, Tigran V",2635,,,0
7.719512195,1.414634146,"Petrosian, Tigran V",2635,,,1,1976.??.??,B06,Biel Interzonal,,,,,,,1,41,,0-1,18,,Biel,,,"Huebner, Robert",2585,,,0
8.844230769,1.596153846,"Diaz, Joaquin C",2385,,,0,1976.??.??,E85,Biel Interzonal,,,,,,,3,52,,Jan-00,19,,Biel,,,"Petrosian, Tigran V",2635,,,0
5.82972973,1.918918919,"Petrosian, Tigran V",2635,,,1,1976.??.??,E14,Lone Pine,,,,,,,1,37,,0-1,1,,Lone Pine,,,"Sherwin, James T",2200,,,0
9.48,2.98,"Peters, John A",2370,,,1,1976.??.??,D41,Lone Pine,,,,,,,0,50,,Jan-00,2,,Lone Pine,,,"Petrosian, Tigran V",2635,,,0
6.541666667,1.25,"Petrosian, Tigran V",2635,,,0,1976.??.??,C07,Lone Pine,,,,,,,0,12,,1/2-1/2,3,,Lone Pine,,,"Weinstein, Norman",2430,,,0
8.61372549,3.039215686,"Bisguier, Arthur Bernard",2440,,,0,1976.??.??,A28,Lone Pine,,,,,,,0,51,,Jan-00,4,,Lone Pine,,,"Petrosian, Tigran V",2635,,,0
7.230769231,1.230769231,"Petrosian, Tigran V",2635,,,0,1976.??.??,B38,Lone Pine,,,,,,,0,13,,1/2-1/2,5,,Lone Pine,,,"Martz, William E",2410,,,0
7.844186047,1.418604651,"Quinteros, Miguel A",2540,,,2,1976.??.??,A77,Lone Pine,,,,,,,1,43,,Jan-00,6,,Lone Pine,,,"Petrosian, Tigran V",2635,,,0
6.588888889,0.333333333,"Petrosian, Tigran V",2635,,,0,1976.??.??,D18,Lone Pine,,,,,,,0,9,,1/2-1/2,7,,Lone Pine,,,"Panno, Oscar",2520,,,0
4.19,1.6,"Petrosian, Tigran V",2635,,,1,1976.??.??,C16,URS-ch44,,,,,,,2,30,,0-1,?,,Moscow,,,"Tseshkovsky, Vitaly",2550,,,0
6.925,2.25,"Petrosian, Tigran V",2635,,,0,1976.??.??,E18,URS-ch44,,,,,,,2,16,,1/2-1/2,?,,Moscow,,,"Taimanov, Mark E",2540,,,0
7.1675,1.3,"Petrosian, Tigran V",2635,,,0,1976.??.??,B15,URS-ch44,,,,,,,1,40,,1/2-1/2,?,,Moscow,,,"Balashov, Yuri S",2545,,,0
8.91025641,2.512820513,"Petrosian, Tigran V",2635,,,3,1976.??.??,B94,URS-ch44,,,,,,,4,39,,0-1,?,,Moscow,,,"Gulko, Boris F",2530,,,0
7.657142857,1.428571429,"Petrosian, Tigran V",2635,,,0,1976.??.??,C07,URS-ch44,,,,,,,1,21,,1/2-1/2,?,,Moscow,,,"Zakharov, Alexander V",2435,,,0
7.084090909,1.295454545,"Dorfman, Josif D",2405,,,0,1976.??.??,D43,URS-ch44,,,,,,,0,44,,1/2-1/2,?,,Moscow,,,"Petrosian, Tigran V",2635,,,0
7.392592593,0.407407407,"Geller, Efim P",2620,,,0,1976.??.??,E89,URS-ch44,,,,,,,2,27,,1/2-1/2,?,,Moscow,,,"Petrosian, Tigran V",2635,,,0
6.572222222,2.222222222,"Grigorian, Karen Ashotovich",2485,,,0,1976.??.??,D41,URS-ch44,,,,,,,3,36,,1/2-1/2,?,,Moscow,,,"Petrosian, Tigran V",2635,,,0
5.068253968,0.857142857,"Karpov, Anatoly",2695,,,2,1976.??.??,E19,URS-ch44,,,,,,,2,63,,1/2-1/2,?,,Moscow,,,"Petrosian, Tigran V",2635,,,0
4.595652174,1.695652174,"Kupreichik, Viktor D",2490,,,4,1976.??.??,D13,URS-ch44,,,,,,,0,23,,Jan-00,?,,Moscow,,,"Petrosian, Tigran V",2635,,,0
7.190322581,1.419354839,"Rashkovsky, Nukhim N",2485,,,1,1976.??.??,A77,URS-ch44,,,,,,,1,31,,Jan-00,?,,Moscow,,,"Petrosian, Tigran V",2635,,,0
7.121428571,1.535714286,"Sveshnikov, Evgeny",2510,,,0,1976.??.??,D14,URS-ch44,,,,,,,1,28,,Jan-00,?,,Moscow,,,"Petrosian, Tigran V",2635,,,0
7.064285714,1.892857143,"Tal, Mihail",2615,,,0,1976.??.??,A30,URS-ch44,,,,,,,2,28,,0-1,?,,Moscow,,,"Petrosian, Tigran V",2635,,,0
7.633333333,1.4,"Vaganian, Rafael A",2550,,,0,1976.??.??,A34,URS-ch44,,,,,,,1,30,,0-1,?,,Moscow,,,"Petrosian, Tigran V",2635,,,0
7.1,1.115384615,"Petrosian, Tigran V",2635,,,1,1976.??.??,A28,URS-ch44,,,,,,,2,26,,1/2-1/2,?,,Moscow,,,"Polugaevsky, Lev",2635,,,0
4.968493151,1.452054795,"Petrosian, Tigran V",2635,,,1,1976.??.??,E60,URS-ch44,,,,,,,1,73,,0-1,?,,Moscow,,,"Romanishin, Oleg M",2560,,,0
6.7,1.8,"Petrosian, Tigran V",2635,,,0,1976.??.??,E18,URS-ch44,,,,,,,1,15,,1/2-1/2,?,,Moscow,,,"Smyslov, Vassily",2580,,,0
8.123809524,2.380952381,"Petrosian, Tigran V",2645,,,1,1977.??.??,E05,Candidats qf1,,,,,,,3,21,,1/2-1/2,1,,Ciocco,,,"Kortschnoj, Viktor",2645,,,0
5.088235294,1.705882353,"Kortschnoj, Viktor",2645,,,0,1977.??.??,D41,Candidats qf1,,,,,,,0,17,,1/2-1/2,2,,Ciocco,,,"Petrosian, Tigran V",2645,,,0
7.265789474,1.526315789,"Petrosian, Tigran V",2645,,,2,1977.??.??,E05,Candidats qf1,,,,,,,3,38,,1/2-1/2,3,,Ciocco,,,"Kortschnoj, Viktor",2645,,,0
4.613636364,1.272727273,"Kortschnoj, Viktor",2645,,,0,1977.??.??,D41,Candidats qf1,,,,,,,2,22,,1/2-1/2,4,,Ciocco,,,"Petrosian, Tigran V",2645,,,0
7.172857143,1.085714286,"Petrosian, Tigran V",2645,,,8,1977.??.??,A29,Candidats qf1,,,,,,,2,70,,Jan-00,5,,Ciocco,,,"Kortschnoj, Viktor",2645,,,0
3.932432432,1.378378378,"Kortschnoj, Viktor",2645,,,1,1977.??.??,D41,Candidats qf1,,,,,,,3,37,,Jan-00,6,,Ciocco,,,"Petrosian, Tigran V",2645,,,0
8.541666667,1.791666667,"Petrosian, Tigran V",2645,,,0,1977.??.??,D61,Candidats qf1,,,,,,,0,24,,1/2-1/2,7,,Ciocco,,,"Kortschnoj, Viktor",2645,,,0
5.352631579,1.684210526,"Kortschnoj, Viktor",2645,,,1,1977.??.??,E15,Candidats qf1,,,,,,,2,57,,0-1,8,,Ciocco,,,"Petrosian, Tigran V",2645,,,0
6.630769231,0.769230769,"Petrosian, Tigran V",2645,,,3,1977.??.??,E05,Candidats qf1,,,,,,,2,26,,1/2-1/2,9,,Ciocco,,,"Kortschnoj, Viktor",2645,,,0
6.193333333,0.666666667,"Kortschnoj, Viktor",2645,,,0,1977.??.??,E19,Candidats qf1,,,,,,,1,15,,1/2-1/2,10,,Ciocco,,,"Petrosian, Tigran V",2645,,,0
7.392307692,0.769230769,"Petrosian, Tigran V",2645,,,0,1977.??.??,E17,Candidats qf1,,,,,,,1,26,,1/2-1/2,11,,Ciocco,,,"Kortschnoj, Viktor",2645,,,0
8.6,1.4,"Kortschnoj, Viktor",2645,,,1,1977.??.??,E14,Candidats qf1,,,,,,,0,40,,1/2-1/2,12,,Ciocco,,,"Petrosian, Tigran V",2645,,,0
6.762962963,0.888888889,"Petrosian, Tigran V",2645,,,0,1977.??.??,B82,Hastings7778,,,,,,,1,27,,0-1,1,,Hastings,,,"Tisdall, Jonathan D",2375,,,0
6.336111111,1.111111111,"Sveshnikov, Evgeny",2520,,,1,1977.??.??,A13,Hastings7778,,,,,,,1,36,,1/2-1/2,2,,Hastings,,,"Petrosian, Tigran V",2645,,,0
6.473529412,1.911764706,"Petrosian, Tigran V",2645,,,0,1977.??.??,E46,Hastings7778,,,,,,,2,34,,0-1,3,,Hastings,,,"Botterill, George Steven",2350,,,0
7.357894737,1.105263158,"Kagan, Shimon",2440,,,1,1977.??.??,A41,Hastings7778,,,,,,,2,57,,1/2-1/2,4,,Hastings,,,"Petrosian, Tigran V",2645,,,0
7.226923077,1.538461538,"Petrosian, Tigran V",2645,,,0,1977.??.??,A11,Hastings7778,,,,,,,1,26,,0-1,5,,Hastings,,,"Webb, Simon",2430,,,0
6.811538462,0.384615385,"Speelman, Jonathan S",2395,,,0,1977.??.??,E69,Hastings7778,,,,,,,1,26,,1/2-1/2,7,,Hastings,,,"Petrosian, Tigran V",2645,,,0
6.51875,1.5,"Petrosian, Tigran V",2645,,,0,1977.??.??,C02,Hastings7778,,,,,,,2,16,,1/2-1/2,8,,Hastings,,,"Sax, Gyula",2565,,,0
5.753846154,1.115384615,"Dzindzichashvili, Roman",2535,,,0,1977.??.??,E19,Hastings7778,,,,,,,1,26,,1/2-1/2,9,,Hastings,,,"Petrosian, Tigran V",2645,,,0
6.018918919,2.486486486,"Petrosian, Tigran V",2645,,,0,1977.??.??,B81,Hastings7778,,,,,,,1,37,,1/2-1/2,10,,Hastings,,,"Fedorowicz, John P",2440,,,0
8.533333333,1.822222222,"Tarjan, James Edward",2495,,,5,1977.??.??,A16,Hastings7778,,,,,,,0,45,,Jan-00,11,,Hastings,,,"Petrosian, Tigran V",2645,,,0
7.118181818,1.272727273,"Petrosian, Tigran V",2645,,,0,1977.??.??,C01,Hastings7778,,,,,,,1,11,,1/2-1/2,12,,Hastings,,,"Hort, Vlastimil",2620,,,0
6.662857143,3.057142857,"Nunn, John DM",2410,,,3,1977.??.??,A61,Hastings7778,,,,,,,0,35,,Jan-00,13,,Hastings,,,"Petrosian, Tigran V",2645,,,0
6.547058824,2,"Petrosian, Tigran V",2645,,,1,1977.??.??,C01,Hastings7778,,,,,,,1,17,,1/2-1/2,14,,Hastings,,,"Mestel, A Jonathan",2420,,,0
7.492857143,0.357142857,"Shamkovich, Leonid",2485,,,0,1977.??.??,D14,Hastings7778,,,,,,,1,14,,1/2-1/2,15,,Hastings,,,"Petrosian, Tigran V",2645,,,0
6.291666667,2.2,"Petrosian, Tigran V",2645,,,0,1977.??.??,C10,URS-ch45,,,,,,,5,60,,Jan-00,?,,Leningrad,,,"Kuzmin, Gennadi P",2550,,,0
3.07,1.6,"Petrosian, Tigran V",,,,0,1977.??.??,C16,URS-ch45,,,,,,,0,40,,1/2-1/2,?,,Leningrad,,,"Tal, Mihail",,,,0
7.077777778,1.666666667,"Petrosian, Tigran V",2645,,,0,1977.??.??,B22,URS-ch45,,,,,,,0,18,,1/2-1/2,?,,Leningrad,,,"Sveshnikov, Evgeny",2520,,,0
6.05,2,"Petrosian, Tigran V",2645,,,0,1977.??.??,D27,URS-ch45,,,,,,,0,12,,1/2-1/2,?,,Leningrad,,,"Kochyev, Alexander",2490,,,0
6.53,1.1,"Petrosian, Tigran V",2645,,,2,1977.??.??,E11,URS-ch45,,,,,,,1,30,,1/2-1/2,?,,Leningrad,,,"Dorfman, Josif D",2455,,,0
9.235135135,2.486486486,"Alburt, Lev O",2505,,,0,1977.??.??,A57,URS-ch45,,,,,,,0,37,,Jan-00,?,,Leningrad,,,"Petrosian, Tigran V",2645,,,0
3.595,0.85,"Petrosian, Tigran V",2645,,,0,1977.??.??,A15,URS-ch45,,,,,,,1,40,,0-1,?,,Leningrad,,,"Romanishin, Oleg M",2595,,,0
7.902777778,2.361111111,"Polugaevsky, Lev",2620,,,2,1977.??.??,A46,URS-ch45,,,,,,,0,36,,1/2-1/2,?,,Leningrad,,,"Petrosian, Tigran V",2645,,,0
7.35,1.944444444,"Grigorian, Karen Ashotovich",2465,,,1,1977.??.??,B14,URS-ch45,,,,,,,2,36,,Jan-00,?,,Leningrad,,,"Petrosian, Tigran V",2645,,,0
6.626315789,1.578947368,"Geller, Efim P",2590,,,0,1977.??.??,D58,URS-ch45,,,,,,,1,19,,1/2-1/2,?,,Leningrad,,,"Petrosian, Tigran V",2645,,,0
6.17254902,1.235294118,"Balashov, Yuri S",2565,,,3,1977.??.??,A17,URS-ch45,,,,,,,2,51,,Jan-00,?,,Leningrad,,,"Petrosian, Tigran V",2645,,,0
7.572727273,1.227272727,"Bagirov, Vladimir",2480,,,0,1977.??.??,D35,URS-ch45,,,,,,,0,22,,1/2-1/2,?,,Leningrad,,,"Petrosian, Tigran V",2645,,,0
6.466666667,0.633333333,"Petrosian, Tigran V",2645,,,0,1977.??.??,B06,URS-ch45,,,,,,,1,30,,1/2-1/2,?,,Leningrad,,,"Gulko, Boris F",2585,,,0
5.413043478,0.47826087,"Smyslov, Vassily",2595,,,0,1977.??.??,E19,URS-ch45,,,,,,,0,23,,1/2-1/2,?,,Leningrad,,,"Petrosian, Tigran V",2645,,,0
6.26,0.55,"Tukmakov, Vladimir B",2540,,,0,1977.??.??,A48,URS-ch45,,,,,,,0,20,,1/2-1/2,?,,Leningrad,,,"Petrosian, Tigran V",2645,,,0
7.81875,2.375,"Petrosian, Tigran V",2645,,,1,1977.??.??,C07,EU-chT,,,,,,,1,32,,1/2-1/2,1,,Moscow,,,"Jansa, Vlastimil",2450,,,0
7.605882353,1.044117647,"Gligoric, Svetozar",2565,,,3,1977.??.??,D91,EU-chT,,,,,,,1,68,,Jan-00,2,,Moscow,,,"Petrosian, Tigran V",2645,,,0
5.116666667,1.75,"Petrosian, Tigran V",2645,,,1,1977.??.??,C42,EU-chT,,,,,,,0,12,,1/2-1/2,3,,Moscow,,,"Ciocaltea, Victor",2465,,,0
6.328,0.52,"Ribli, Zoltan",2595,,,0,1977.??.??,A34,EU-chT,,,,,,,1,25,,1/2-1/2,4,,Moscow,,,"Petrosian, Tigran V",2645,,,0
7.176315789,2.710526316,"Petrosian, Tigran V",2645,,,5,1977.??.??,C24,EU-chT,,,,,,,0,38,,1/2-1/2,5,,Moscow,,,"Hartston, William R",2475,,,0
6.252380952,1.285714286,"Petrosian, Tigran V",2645,,,1,1977.??.??,C07,EU-chT,,,,,,,1,21,,1/2-1/2,7,,Moscow,,,"Radulov, Ivan",2500,,,0
7.765,2.425,"Suba, Mihai",2455,,,0,1977.??.??,D61,Sochi,,,,,,,0,40,,Jan-00,?,,Sochi,,,"Petrosian, Tigran V",,,,0
7.834782609,2.391304348,"Tal, Mihail",2620,,,0,1977.??.??,E18,Sochi,,,,,,,0,23,,1/2-1/2,?,,Sochi,,,"Petrosian, Tigran V",,,,0
5.344186047,1.093023256,"Suetin, Alexey S",2525,,,1,1977.??.??,A07,Sochi,,,,,,,4,43,,1/2-1/2,?,,Sochi,,,"Petrosian, Tigran V",,,,0
1.759649123,0.912280702,"Petrosian, Tigran V",,,,5,1977.??.??,A42,Sochi,,,,,,,1,57,,1/2-1/2,?,,Sochi,,,"Karner, Hillar",2380,,,0
6.865625,1.375,"Petrosian, Tigran V",,,,1,1977.??.??,B93,Sochi,,,,,,,2,32,,0-1,?,,Sochi,,,"Durao, Joaquim",2305,,,0
7.446875,1.65625,"Petrosian, Tigran V",,,,0,1977.??.??,B06,Sochi,,,,,,,0,32,,1/2-1/2,?,,Sochi,,,"Zhuravliov, Valerij",,,,0
5.866666667,0.266666667,"Petrosian, Tigran V",,,,0,1977.??.??,C02,Sochi,,,,,,,0,15,,1/2-1/2,?,,Sochi,,,"Zaitsev, Igor A",2495,,,0
5.975,0.5,"Petrosian, Tigran V",,,,0,1977.??.??,E91,Sochi,,,,,,,0,12,,1/2-1/2,?,,Sochi,,,"Spassov, Liuben",,,,0
